ProgramCode,Program,CourseCode,TitleEn,TitleFr,Instructors,Terms,Credits,Year,CourseURL,ProgramURL,Eligible
BA-IRCI,Bachelor in engineering sciences,GEST-H3710,Fouille des données et apprentissage automatique,Fouille des données et apprentissage automatique,Daniele Bonatto (Coordinator),second term,3,,https://www.ulb.be/en/programme/gest-h3710,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,INFO-H3703,Systèmes d'exploitation,Systèmes d'exploitation,Elie Jesuran (Coordinator),second term,4,,https://www.ulb.be/en/programme/info-h3703,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,MECA-H3705,Mécanique du Solide et des Structures,Mécanique du Solide et des Structures,Stéphanie STAQUET (Coordinator),first term,5,,https://www.ulb.be/en/programme/meca-h3705,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,PHYS-H3706,Physique des télécommunications,Physique des télécommunications,Jean-François Determe (Coordinator),second term,4,,https://www.ulb.be/en/programme/phys-h3706,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,PHYS-H3707,Signaux et systèmes de télécommunication,Signaux et systèmes de télécommunication,Jean-François Determe (Coordinator),second term,4,,https://www.ulb.be/en/programme/phys-h3707,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,PHYS-H3708,Circuits logiques et numériques,Circuits logiques et numériques,Jean-François Determe (Coordinator),second term,4,,https://www.ulb.be/en/programme/phys-h3708,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,PROJ-H3702,Projet multidisciplinaire 3,Projet multidisciplinaire 3,Jean-François Determe (Coordinator),second term,6,,https://www.ulb.be/en/programme/proj-h3702,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRAR,Bachelor in engineering: architecture,ARCH-H100,Projet d'architecture I,Projet d'architecture I + voyage,"Samia BEN RAJEB (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Stéphane Meyrant",first and second terms,20,,https://www.ulb.be/en/programme/arch-h100,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,ARCH-H1002,Moyens d'expression I (partim) et voyage,Moyens d'expression I (partim),Pierre DEJASSE (Coordinator),academic year,5,,https://www.ulb.be/en/programme/arch-h1002,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,COMM-P1303,Composition et représentation 1 : Théorie et critique d'architecture,Composition et représentation 1 : Théorie et critique d'architecture,Pierre DEJASSE (Coordinator),first and second terms,5,,https://www.ulb.be/en/programme/comm-p1303,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,LANG-H1001,Anglais I,Anglais I,"Matthew LANGSLEY (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Richard ESSEX",second term,2,,https://www.ulb.be/en/programme/lang-h1001,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,MATH-H1002,Analyse I,Analyse I,Yves DE SMET (Coordinator),second term,5,,https://www.ulb.be/en/programme/math-h1002,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,MATH-H1003,Algèbre linéaire et géométrie,Algèbre linéaire et géométrie,Jérémy DOHET-ERALY (Coordinator),first and second terms,8,,https://www.ulb.be/en/programme/math-h1003,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,MATH-H1004,Eléments d'analyse,Eléments d'analyse,Yves DE SMET (Coordinator),first term,2,,https://www.ulb.be/en/programme/math-h1004,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,MECA-H100,Mécanique rationnelle I,Mécanique rationnelle I,Alain DELCHAMBRE (Coordinator),first and second terms,5,,https://www.ulb.be/en/programme/meca-h100,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,TRAN-H100,Introduction aux sciences appliquées,Introduction aux sciences appliquées,Dimitri GILIS (Coordinator),first term,8,,https://www.ulb.be/en/programme/tran-h100,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,ARCH-H200,Projet d'architecture II,Projet d'architecture II,Rika DEVOS (Coordinator),first and second terms,15,,https://www.ulb.be/en/programme/arch-h200,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,ARCH-H2003,Représentation numérique 2D/3D en architecture et informatique,Représentation numérique 2D/3D en architecture,Samia BEN RAJEB (Coordinator),first term,5,,https://www.ulb.be/en/programme/arch-h2003,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,ARCH-H2005,Théorie et Histoire de l'Architecture et voyage,Théorie et Histoire de l'Architecture et voyage,Rika DEVOS (Coordinator),first and second terms,5,,https://www.ulb.be/en/programme/arch-h2005,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,ARCH-H2006,Moyens d'expression 2 (partim) et Anglais II,Anglais II,"Richard ESSEX (Coordinator)
                              
                                    , 
                                    Kiran KATARA
                              
                                                                  
                                             and                                                  
                                        
                                    Matthew LANGSLEY",first and second terms,5,,https://www.ulb.be/en/programme/arch-h2006,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,CHIM-H2002,Sciences des matériaux,Sciences des matériaux,Stéphane GODET (Coordinator),first term,5,,https://www.ulb.be/en/programme/chim-h2002,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,CNST-H2001,Mécanique des solides et des structures,Mécanique des solides et des structures,Philippe BOUILLARD (Coordinator),second term,5,,https://www.ulb.be/en/programme/cnst-h2001,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,CNST-H2002,Matériaux et construction,Matériaux et construction,Tiphaine Abenia (Coordinator),academic year,5,,https://www.ulb.be/en/programme/cnst-h2002,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,PHYS-H1001,Physique générale I,Physique générale I,Frédéric ROBERT (Coordinator),first term,5,,https://www.ulb.be/en/programme/phys-h1001,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,PHYS-H1002,Physique générale II,Physique générale II,Pascal KOCKAERT (Coordinator),second term,5,,https://www.ulb.be/en/programme/phys-h1002,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,URBA-P3111,Urbanisme,Contenu du cours,"Geoffrey GRULOIS (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Benoît MORITZ",first term,5,,https://www.ulb.be/en/programme/urba-p3111,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,ARCH-H300,Projet d'architecture III,Projet d'architecture III,Samia BEN RAJEB (Coordinator),first and second terms,19,,https://www.ulb.be/en/programme/arch-h300,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,ARCH-Y008,Form-active structures,Form-active structures,Lars DE LAET (Coordinator),second term,4,,https://www.ulb.be/en/programme/arch-y008,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,ARCH-Y302,Architectural and construction history of architecture pre 1850,Architectural and construction history of architecture pre 1850,Stéphanie VAN DE VOORDE (Coordinator),second term,4,,https://www.ulb.be/en/programme/arch-y302,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,CNST-H302,Soil mechanics,Soil mechanics,Alessia Cuccurullo (Coordinator),first term,5,,https://www.ulb.be/en/programme/cnst-h302,https://www.ulb.be/en/programme/ba-irar,True
BA-IRAR,Bachelor in engineering: architecture,CNST-H303,Analyse des structures,Analyse des structures,Didier Snoeck (Coordinator),first term,6,,https://www.ulb.be/en/programme/cnst-h303,https://www.ulb.be/en/programme/ba-irar,True
